Year,Month,Day,DayOfWeek,Airline,FlightNumber,OriginAirport,DestAirport,SchedDepTime,DepDelay,ArrDelay,Cancelled,Diverted,Distance
2015,1,12,6,NK,8236,DEN,MIA,19:32,91,89,False,False,2203
2016,8,13,4,AA,4160,DEN,SFO,23:24,171,172,False,False,1658
2017,7,26,2,DL,337,SFO,DEN,03:00,62,74,True,False,795
2018,5,25,3,AA,6684,DEN,LAX,03:46,89,90,True,False,863
2018,2,2,2,DL,3203,LGA,SEA,01:15,120,127,False,False,1015
2015,1,16,4,UA,3689,MIA,LAX,10:07,0,-6,False,False,2957
2015,9,5,5,AS,9070,ATL,ATL,16:12,119,114,False,False,2243
2019,10,27,1,UA,6587,LGA,SEA,06:21,140,131,False,False,1057
2018,1,15,4,UA,3187,MIA,ORD,20:52,42,54,False,False,2724
2017,1,7,5,B6,6725,SFO,JFK,02:42,29,47,False,True,2788
2015,1,9,2,F9,471,ATL,LGA,19:53,1,9,False,False,1188
2018,8,6,4,F9,5503,LGA,SEA,04:27,98,100,False,False,2074
2019,12,12,5,NK,1766,MIA,SFO,03:42,78,95,False,False,1663
2016,2,20,2,DL,9084,LGA,DFW,10:44,134,144,False,False,446
2017,12,19,3,UA,7791,LGA,LGA,19:27,116,115,False,False,2562
2016,3,1,2,B6,8571,DFW,ORD,16:29,72,64,False,False,2259
2016,5,7,6,B6,5434,ATL,DFW,20:54,-3,-4,False,False,1478
2017,1,27,7,WN,6641,LGA,MIA,09:28,105,110,False,False,2950
2017,1,21,7,AS,4192,SEA,ATL,22:30,143,147,False,False,1309
2016,5,19,7,UA,8458,ORD,DEN,00:43,151,148,False,False,622
2016,8,27,1,AS,8464,LAX,DEN,10:40,20,27,True,False,933
2018,7,20,6,NK,8293,DFW,DFW,10:20,59,71,False,False,1369
2018,7,25,7,AA,6757,ORD,LAX,19:50,136,154,False,False,215
2015,12,3,7,AS,6877,ATL,ATL,21:44,175,166,False,False,2039
2018,12,10,1,NK,1190,SEA,DEN,22:18,104,97,False,False,1284
2017,8,8,3,DL,1985,ATL,LAX,20:11,179,193,False,False,2390
2018,1,21,5,WN,1047,LGA,LAX,11:07,137,151,False,False,2469
2019,5,4,6,UA,474,MIA,JFK,05:02,38,29,True,False,1288
2016,9,1,5,NK,6639,DEN,ATL,03:43,33,28,False,False,2960
2017,9,27,5,DL,7081,ORD,LAX,00:35,46,50,False,False,2112
2015,3,11,7,WN,3671,LAX,LGA,03:17,102,100,False,False,2846
2016,2,2,6,AS,3088,LGA,LAX,03:47,72,76,False,False,1850
2019,1,10,2,AS,5623,ATL,ORD,12:06,178,176,False,False,2731
2019,11,21,1,F9,5540,ATL,SFO,14:38,134,127,False,False,909
2017,8,20,5,B6,5899,SFO,ORD,11:31,52,55,True,False,547
2015,12,2,7,B6,7558,ATL,SFO,22:57,151,164,False,False,2191
2019,8,15,1,WN,9862,DFW,JFK,06:07,161,160,False,False,1506
2019,3,6,5,B6,8590,ATL,MIA,08:15,173,183,False,False,2592
2017,6,16,5,AS,3416,JFK,ATL,04:18,157,151,False,False,1682
2019,2,7,7,WN,4706,LAX,LGA,12:39,160,155,False,False,2043
2016,1,8,6,UA,2483,ORD,SFO,09:54,-11,-4,False,False,2950
2017,11,10,5,NK,4512,LGA,JFK,23:09,160,154,False,False,2418
2015,7,19,2,F9,7928,SEA,MIA,04:47,106,122,False,False,2226
2015,4,3,4,NK,9243,ORD,ORD,11:43,37,56,False,False,2312
2016,12,23,7,F9,6185,MIA,ATL,00:17,161,165,False,False,775
2017,5,1,6,AS,2652,MIA,SFO,18:28,74,93,False,False,2824
2015,2,3,2,AS,1038,SEA,ORD,10:55,141,140,False,False,1470
2018,8,15,1,NK,4020,SEA,DEN,06:01,26,43,False,False,445
2015,6,3,5,DL,8223,LGA,MIA,10:39,132,137,False,False,2462
2018,4,24,4,F9,4571,SFO,MIA,20:44,3,15,False,False,1699
2019,3,27,1,AS,5940,MIA,ATL,18:44,99,92,False,False,2257
2017,2,13,4,F9,8842,SFO,ATL,17:33,164,170,False,False,1642
2017,3,2,5,DL,8454,LAX,DEN,20:01,174,178,False,False,397
2019,7,21,4,AA,8434,SFO,ORD,23:21,-2,12,False,True,553
2015,6,17,5,F9,2688,DEN,LAX,10:51,117,133,True,False,1603
2019,2,18,1,WN,1569,LGA,MIA,22:14,94,97,False,False,915
2016,2,16,7,NK,6428,JFK,DFW,20:43,12,9,False,False,1901
2015,12,14,7,NK,7422,DEN,ATL,00:28,122,138,False,False,2756
2016,10,13,6,DL,2623,LGA,DEN,21:47,131,141,False,False,2397
2016,12,11,2,DL,3041,JFK,LGA,00:23,92,95,False,False,1498
2018,11,9,7,AS,5533,MIA,ATL,18:22,138,133,False,False,1535
2017,2,6,6,UA,6292,LAX,ATL,03:41,-8,-15,False,False,2795
2018,7,7,1,AS,9356,DFW,MIA,02:21,36,50,False,False,996
2016,10,9,4,AS,3905,SEA,JFK,11:13,26,29,False,False,1947
2017,7,16,2,UA,333,MIA,MIA,11:41,-16,-26,False,False,2163
2016,3,2,4,DL,4383,DFW,SEA,03:31,22,21,True,False,970
2019,10,10,7,F9,3846,ORD,ATL,20:31,54,60,False,False,2070
2015,7,12,4,UA,7266,SFO,LAX,14:13,21,23,False,False,2423
2018,3,27,6,F9,7693,MIA,JFK,07:44,170,185,True,False,202
2016,3,17,4,F9,5675,ATL,SEA,10:40,-9,2,False,False,2082
2016,4,22,2,AA,415,SEA,DEN,11:39,7,0,False,False,2492
2017,5,7,7,WN,8928,MIA,SEA,22:05,91,105,False,False,955
2017,10,24,4,DL,5654,DFW,ORD,09:38,168,158,False,False,1672
2017,9,11,1,F9,6378,SFO,DEN,08:47,167,162,False,False,2148
2015,10,8,6,WN,2802,DEN,SEA,10:35,166,164,False,False,1584
2017,12,4,1,AS,3911,JFK,JFK,20:44,114,133,False,False,2480
2019,9,15,6,B6,2317,SFO,LAX,13:29,20,13,False,False,2248
2016,6,12,1,NK,5254,DEN,DFW,18:25,36,35,True,False,679
2019,3,21,7,AS,2893,MIA,DFW,01:48,111,121,False,False,1120
2015,12,22,7,B6,6176,ORD,LAX,16:39,131,141,False,False,2530
2016,2,17,3,F9,7078,DEN,DEN,01:09,162,163,False,False,1263
2015,3,18,3,WN,6079,LAX,LAX,13:43,-3,3,False,False,2824
2019,10,15,7,AA,205,ATL,SEA,16:44,105,109,False,False,1291
2018,10,9,5,AA,219,JFK,LGA,10:32,166,166,False,False,1558
2018,8,12,4,B6,1417,LGA,SFO,05:31,39,41,False,False,1591
2019,10,12,2,AA,9319,SFO,MIA,03:25,87,91,False,False,949
2015,1,18,7,B6,6012,ORD,LAX,06:41,34,24,False,False,1386
2016,4,20,1,B6,8798,DFW,DEN,19:42,19,19,False,False,1383
2017,12,18,4,F9,9023,SFO,LAX,17:12,72,91,False,False,676
2019,2,26,6,UA,4674,SEA,LGA,14:21,99,117,False,False,2275
2018,2,28,7,AA,8326,SFO,ORD,18:52,49,47,False,False,2018
2016,8,24,2,WN,3301,ATL,LGA,19:04,135,130,False,False,1300
2019,6,17,5,AA,6601,ATL,DFW,08:28,155,157,False,False,2397
2017,2,11,7,DL,4310,SFO,LAX,22:01,170,166,False,False,1465
2017,3,17,5,WN,7609,JFK,SEA,19:12,172,166,False,False,1462
2018,8,9,6,F9,4962,ATL,ORD,20:12,-6,8,False,False,1653
2016,8,7,1,AA,5457,LGA,DEN,03:11,136,140,False,False,2375
2019,12,14,6,F9,1403,LGA,DEN,23:29,20,38,False,False,2505
2018,10,27,4,F9,5295,SEA,MIA,04:50,69,78,False,False,2331
2019,6,3,1,UA,9479,DFW,DEN,09:54,2,-3,False,False,1877
2017,12,12,1,UA,7045,MIA,ATL,12:34,31,39,False,False,2026
2018,11,16,3,UA,5667,DEN,JFK,11:25,13,31,False,False,1468
2019,6,10,1,WN,7494,DEN,ORD,11:56,-2,16,False,False,2113
2015,9,20,4,AA,3057,JFK,DFW,14:49,24,36,False,False,1275
2019,11,12,5,DL,5663,MIA,LAX,15:50,178,175,False,False,2804
2018,6,27,6,F9,5458,ORD,LAX,17:56,134,132,False,False,1023
2015,10,21,5,NK,2978,ATL,LGA,19:25,88,102,False,False,1693
2018,6,21,5,F9,349,DFW,DFW,12:57,15,10,False,False,1241
2017,2,25,1,NK,5230,LAX,DEN,16:12,21,29,False,False,930
2015,5,5,4,DL,9516,DEN,ORD,01:56,170,184,False,False,1808
2017,1,7,6,AS,8829,LGA,SEA,17:21,112,116,False,False,944
2016,10,28,1,WN,2174,SFO,LAX,14:33,67,63,False,False,1518
2016,1,27,2,AS,2928,SEA,DEN,09:09,102,92,False,False,866
2019,11,20,2,AA,8352,ATL,LAX,16:48,32,30,False,False,2784
2015,6,5,6,NK,1121,ORD,SFO,12:52,137,138,False,False,1051
2017,7,11,4,UA,1018,SEA,SEA,13:50,14,14,False,False,966
2016,4,17,6,UA,1985,LAX,SEA,15:42,80,71,False,False,600
2016,9,24,6,DL,8477,DFW,SFO,17:06,144,157,False,False,1294
2017,11,10,1,UA,1955,LAX,ORD,21:10,66,82,False,False,1979
2018,8,10,4,UA,5492,MIA,JFK,04:29,4,13,False,False,1669
2015,6,26,4,DL,4609,SEA,DFW,14:43,172,166,False,False,1564
2019,10,7,1,AS,681,MIA,ATL,14:17,-6,-7,False,False,1995
2015,8,24,7,AS,5321,JFK,LAX,10:19,93,84,False,False,669
2019,4,20,1,AS,5787,ATL,LAX,12:39,172,168,False,False,1305
2015,11,10,4,AA,9723,SEA,DFW,03:58,176,176,False,False,281
2015,10,6,2,UA,5940,LGA,SFO,00:09,133,144,False,False,2326
2017,10,10,4,DL,1499,DEN,LGA,07:48,35,41,False,False,2983
2016,11,13,6,UA,8045,ATL,DEN,22:57,92,103,False,False,444
2018,11,22,7,UA,346,DFW,DFW,14:46,159,163,False,False,1062
2017,3,16,6,WN,4833,ATL,SEA,06:20,81,78,False,False,2587
2019,1,19,5,WN,8825,SEA,ORD,23:32,77,85,True,False,1719
2016,7,4,3,UA,6185,ORD,LAX,22:07,91,94,False,False,1174
2016,12,5,6,WN,2275,DFW,MIA,05:10,125,123,False,False,895
2016,7,14,7,UA,1907,LGA,LAX,09:10,143,145,False,False,2003
2017,2,8,4,AS,6321,ATL,LAX,20:59,3,-4,False,False,2242
2019,10,19,6,AS,2374,ATL,DEN,07:51,85,77,False,False,1509
2019,5,4,5,WN,3611,SEA,DFW,02:11,-9,-15,False,False,1681
2017,3,25,6,AA,4885,MIA,ATL,01:35,-9,-18,False,False,1554
2017,1,11,5,F9,8410,MIA,SEA,18:46,46,42,False,False,1776
2019,6,6,6,WN,6645,SEA,LAX,16:52,101,98,False,False,2327
2016,1,8,4,DL,656,ORD,SFO,08:20,110,114,False,False,1322
2016,7,7,7,DL,4492,DFW,LGA,19:48,41,58,False,False,2424
2015,5,15,3,UA,6841,JFK,ORD,10:47,141,149,False,False,752
2017,3,7,7,UA,7523,SEA,SEA,11:10,63,59,False,False,2364
2016,4,21,2,F9,9269,ORD,LGA,06:20,52,46,False,False,2792
2016,4,14,1,AS,4579,LAX,MIA,04:07,146,146,False,False,793
2015,10,16,5,WN,6213,JFK,SFO,16:38,98,89,False,False,2935
2019,1,27,2,AS,3738,LGA,JFK,18:42,22,29,False,False,975
2016,7,6,2,DL,169,ORD,SEA,10:06,52,46,False,False,2964
2016,9,26,5,F9,8979,MIA,SFO,07:06,157,157,False,False,1259
2018,9,13,1,WN,2976,DFW,MIA,10:29,27,46,False,False,2396
2017,10,13,6,F9,4237,SFO,SFO,01:40,123,116,False,False,1106
2015,1,7,6,WN,4503,DFW,DFW,05:33,8,12,False,False,1279
2016,11,24,4,NK,1730,LAX,ORD,02:12,173,169,False,False,760
2019,9,11,4,B6,4391,JFK,LAX,21:19,112,114,False,False,684
2017,5,24,7,NK,4638,LAX,SFO,05:10,64,59,False,False,1776
2018,6,8,4,NK,3022,LGA,ORD,21:28,109,102,False,False,386
2019,6,13,2,AA,7829,DEN,ATL,16:25,-20,-1,False,False,1144
2015,5,19,1,DL,8833,SEA,ATL,03:36,114,131,False,False,734
2016,4,2,5,AA,2314,ORD,SEA,06:52,5,14,False,False,1575
2018,11,1,4,UA,3671,DFW,ORD,11:26,-1,-5,False,True,1387
2019,3,5,6,AA,3044,LAX,SEA,00:46,26,39,False,False,741
2015,2,17,6,UA,9353,LGA,JFK,15:26,159,166,False,False,1998
2015,7,5,1,B6,8793,JFK,SEA,21:38,90,99,False,False,1099
2018,6,13,3,AS,4434,LAX,SEA,00:47,-5,-5,False,False,1495
2016,5,25,4,WN,4356,DFW,LGA,14:28,61,79,False,False,2054
2016,9,11,2,AS,7239,LGA,ATL,21:37,173,183,False,False,1764
2019,11,22,1,B6,1211,LGA,MIA,19:41,168,160,False,False,1589
2016,11,26,4,NK,8969,LAX,DEN,04:51,30,29,False,False,780
2015,11,10,4,AA,3878,LGA,MIA,07:51,-18,-3,False,False,949
2017,10,28,2,UA,6779,DEN,ORD,01:16,153,163,False,False,1920
2015,8,14,1,DL,8713,MIA,LAX,12:25,74,78,False,False,2407
2019,9,11,6,DL,156,JFK,JFK,10:01,-14,-5,False,False,1184
2016,2,6,7,UA,2904,LGA,SFO,06:06,-11,6,False,False,2496
2017,12,21,6,DL,7072,LGA,SFO,16:19,24,14,False,False,735
2015,12,16,1,DL,1998,JFK,ORD,15:06,77,93,False,False,2443
2019,7,17,3,NK,3726,ORD,SEA,08:00,4,4,False,True,573
2019,6,14,3,AA,6926,DFW,JFK,08:38,81,82,False,False,997
2019,9,17,3,WN,7407,SFO,JFK,01:12,28,38,True,False,412
2017,5,9,4,UA,3624,LAX,MIA,23:07,86,101,False,False,2786
2018,12,25,3,B6,4331,LGA,LAX,21:15,154,165,False,False,1589
2018,1,15,1,F9,3018,DFW,ORD,17:24,112,115,False,False,2776
2015,10,22,2,UA,8993,LGA,DEN,23:39,-6,-16,False,False,2506
2017,12,22,3,DL,4555,LAX,DFW,06:56,3,17,False,False,396
2016,11,10,6,NK,7022,ATL,DFW,14:34,154,163,False,False,320
2017,9,26,1,DL,6350,SFO,SFO,01:31,82,90,False,False,226
2019,10,1,2,NK,7466,DEN,DEN,05:07,145,137,False,False,1190
2019,11,20,5,WN,6447,MIA,SEA,15:19,46,60,False,False,1052
2019,3,21,1,WN,9509,DEN,JFK,03:35,34,48,False,False,1018
2018,10,25,2,F9,3477,JFK,DFW,15:54,38,31,False,False,633
2018,8,26,7,AS,5247,ATL,ATL,23:31,175,169,False,False,1120
2018,4,17,1,UA,3627,MIA,ORD,21:44,109,105,False,False,2515
2016,5,28,5,UA,9002,LGA,DEN,00:35,-17,1,False,False,2913
2017,4,20,3,WN,8603,ATL,ATL,16:31,8,2,False,False,2244
2019,2,15,6,AS,1687,ORD,LGA,02:33,-6,-15,False,False,1233
2015,2,24,1,NK,9312,DFW,LAX,16:31,179,169,False,False,1398
2015,4,28,4,B6,9246,JFK,ATL,15:59,-4,15,False,False,498
2018,5,8,3,AS,9418,JFK,ATL,21:27,23,40,False,False,2753
2016,7,10,6,UA,9360,LGA,LAX,02:08,101,103,False,False,1318
2019,10,17,7,NK,5109,MIA,LGA,21:37,54,59,False,False,368
2015,11,8,1,F9,5990,SEA,DFW,02:23,135,150,False,False,532
2019,1,5,4,B6,3809,ORD,ATL,16:31,-17,-15,False,False,2981
2015,6,28,4,UA,3708,ORD,SEA,03:34,-16,1,False,False,2099
2019,1,25,5,DL,9239,SEA,MIA,02:16,100,90,False,False,594
2015,6,3,7,AS,6312,LGA,ORD,19:33,78,91,False,False,589
2016,12,15,4,AA,3584,JFK,SEA,07:00,55,57,False,False,1051
2018,9,11,5,NK,4440,JFK,MIA,01:23,70,79,False,False,521
2016,3,9,7,AA,3240,DFW,DEN,23:20,82,100,False,False,1325
2017,7,3,2,DL,4480,ORD,MIA,03:56,94,89,False,False,2463
2016,11,6,2,AS,5962,DEN,SFO,21:04,157,153,False,False,1251
2017,5,2,7,NK,6269,ATL,SFO,13:37,163,154,False,False,2381
2015,9,16,3,AS,1856,DEN,DFW,22:59,179,193,False,False,2992
2019,8,4,2,NK,8496,ATL,ATL,20:51,146,147,False,False,2635
2017,10,24,5,F9,2033,LGA,DEN,02:22,102,110,False,False,2401
2017,9,1,1,UA,6469,LGA,ATL,22:48,129,124,False,False,611
2016,6,25,3,WN,3714,MIA,MIA,04:03,99,100,False,False,1002
2018,4,21,3,UA,9876,DFW,JFK,22:02,-15,-7,False,False,696
2019,7,19,3,WN,2022,DEN,LGA,19:57,168,158,False,False,445
2015,2,14,4,B6,5377,SEA,JFK,05:30,108,120,False,True,2519
2017,1,24,5,UA,6124,DEN,MIA,18:52,19,31,False,False,2332
2018,7,9,4,UA,523,LAX,DFW,18:21,56,50,False,False,1612
2015,10,24,5,F9,3768,SFO,MIA,16:20,77,88,False,False,2706
2016,9,26,3,UA,645,DEN,SEA,01:40,161,152,False,False,266
2015,6,17,3,DL,3445,DEN,ORD,14:07,37,33,False,False,2817
2015,6,3,5,AA,9659,DFW,SFO,12:39,123,139,False,False,497
2015,8,6,1,WN,5236,MIA,ATL,21:38,165,181,False,False,2053
2018,12,26,3,DL,6994,MIA,MIA,05:36,152,154,False,False,1397
2019,2,5,4,WN,9019,DFW,SEA,20:32,135,148,False,False,1014
2019,3,21,4,UA,5956,MIA,ATL,19:11,18,23,False,False,736
2018,4,28,1,F9,8726,SFO,DFW,15:22,176,193,False,False,2380
2016,10,11,1,DL,4190,DEN,JFK,23:14,106,125,False,False,829
2019,12,2,7,UA,7720,LGA,MIA,22:05,54,73,False,False,1549
2015,10,17,6,WN,9392,MIA,SEA,02:24,-1,9,False,False,2408
2017,4,5,7,F9,1210,SFO,JFK,10:54,71,86,False,False,585
2019,11,18,3,UA,1764,MIA,SEA,14:11,99,89,False,False,243
2018,5,9,6,WN,9624,LAX,JFK,21:55,154,168,False,False,2628
2015,8,6,4,NK,9932,LAX,LAX,16:27,133,152,False,False,1658
2018,12,9,5,AS,2408,LGA,MIA,11:06,58,65,False,False,1490
2016,3,16,6,DL,3752,LGA,SEA,12:03,-11,-2,False,False,1317
2019,3,28,7,B6,9178,DFW,DFW,16:36,-11,-1,False,False,1040
2018,3,21,2,F9,2471,SFO,MIA,00:30,19,30,False,False,635
2019,8,22,3,DL,7012,DFW,LGA,09:48,170,177,False,False,2245
2016,12,10,6,DL,9589,ORD,SFO,01:36,130,137,False,False,816
2016,2,14,7,NK,6956,SFO,ORD,04:30,158,160,False,False,1473
2018,7,26,3,F9,5003,DFW,LGA,10:28,77,89,False,False,2862
2019,3,20,1,UA,6922,ORD,DEN,08:29,29,45,False,False,2413
2016,10,20,4,F9,2741,DFW,LAX,05:41,34,25,False,False,305
2017,10,3,1,B6,3805,ORD,DFW,05:36,-8,0,False,False,1109
2019,12,14,4,NK,1234,SFO,SEA,04:05,72,69,False,False,1201
2018,1,14,2,DL,2141,JFK,ATL,09:02,104,119,False,False,2321
2019,8,23,6,WN,7786,JFK,LAX,15:30,76,93,False,False,1887
2016,9,20,3,DL,2343,LGA,SFO,22:05,66,73,False,False,1350
2016,2,17,3,AA,523,ATL,MIA,06:17,171,162,False,False,1640
2015,8,17,7,WN,3268,DEN,DFW,09:47,62,53,False,False,1104
2017,5,27,6,B6,9173,ORD,ATL,02:49,67,82,False,False,889
2017,8,24,7,WN,757,JFK,ATL,08:58,13,15,False,False,456
2016,11,19,5,WN,7891,MIA,LGA,12:10,42,35,False,False,1748
2016,6,11,3,B6,271,SFO,SFO,06:47,149,159,False,False,785
2016,9,2,5,B6,312,ATL,ORD,11:38,30,46,False,False,1403
2016,11,5,4,WN,9376,MIA,JFK,09:44,143,133,False,False,212
2019,7,16,7,DL,8885,JFK,DFW,04:21,-9,-3,False,False,2630
2018,8,20,2,AA,789,SFO,DFW,19:56,125,119,False,False,1953
2019,9,7,5,AS,8186,ATL,SFO,03:34,76,67,False,False,794
2015,4,15,2,AA,732,SFO,JFK,17:50,-19,-27,False,False,2386
2018,12,25,2,AA,8815,ATL,ORD,14:44,65,59,False,False,1294
2015,4,11,7,DL,525,ATL,DEN,17:20,72,62,False,False,1008
2015,11,25,7,AA,365,ATL,SEA,04:11,62,53,True,False,376
2019,7,15,5,NK,2958,ATL,SFO,09:48,48,62,False,False,1044
2016,10,21,7,DL,4009,DFW,ATL,03:45,132,131,False,False,2678
2019,11,17,1,AS,3469,MIA,DEN,11:46,169,183,False,False,2385
2015,12,28,6,AS,5035,SEA,DFW,15:47,8,25,False,False,826
2018,1,22,6,UA,326,DFW,JFK,16:06,156,162,False,False,1384
2015,12,18,1,UA,7205,SEA,LAX,18:39,4,4,False,False,370
2016,4,5,4,AA,9259,ORD,LAX,01:39,174,189,False,False,2136
2018,2,10,5,F9,4470,LGA,LAX,20:48,30,33,False,False,1774
2018,11,12,4,B6,4674,ORD,LGA,14:30,11,28,False,False,265
2016,4,13,4,AA,1679,SEA,SEA,10:06,-17,-25,False,False,1561
2018,8,4,2,B6,6324,DFW,DEN,22:27,46,57,True,False,2575
2016,11,2,1,NK,3067,DFW,LGA,05:42,145,147,False,False,2708
2017,10,2,4,DL,9885,MIA,DFW,05:02,147,147,False,False,541
2017,7,3,5,UA,9545,JFK,ATL,08:06,86,91,False,False,1337
2017,11,19,2,DL,771,MIA,DFW,08:12,127,146,False,False,2745
2018,8,19,5,NK,2520,LAX,MIA,11:40,17,24,False,False,2850
2017,3,7,2,WN,9290,LGA,DFW,12:40,120,127,False,False,2372
2018,12,22,6,NK,8168,JFK,MIA,22:18,178,173,True,False,1037
2018,7,6,7,DL,5652,LAX,LGA,20:14,15,6,False,False,1198
2018,11,8,5,DL,8528,LAX,ATL,15:00,74,92,False,False,2831
2018,7,24,5,AA,8714,JFK,DFW,14:03,38,48,False,False,1856
2015,2,15,3,NK,9498,DFW,ATL,21:50,166,165,False,False,1154
2017,8,17,5,AS,3484,SEA,LGA,11:56,10,29,False,False,947
2017,10,1,5,DL,4053,SEA,JFK,11:32,66,62,False,False,2902
2019,6,20,7,F9,3254,SFO,ORD,23:45,25,24,False,False,1586
2016,1,3,7,UA,8514,ORD,SFO,16:02,121,116,False,False,621
2018,4,1,7,AS,5381,LGA,JFK,11:09,75,92,False,False,337
2016,5,20,4,AA,1483,LAX,ORD,01:06,42,39,False,False,1359
2018,3,9,7,WN,6537,ORD,LAX,13:00,170,165,False,False,2636
2016,3,25,7,AA,392,MIA,LGA,02:28,-4,8,False,False,2789
2019,11,15,7,F9,9586,JFK,MIA,09:29,158,175,False,False,2620
2017,8,12,1,DL,8712,DFW,ORD,09:30,151,163,False,False,2266
2015,7,25,7,AA,9812,DFW,SFO,14:06,15,32,False,False,2146
2017,12,8,4,AA,2211,LGA,ORD,10:39,174,192,False,False,1657
2015,9,2,6,B6,1098,ORD,SFO,20:54,170,185,False,False,355
2019,8,3,3,AA,1776,DFW,DEN,04:26,163,182,False,False,2400
2017,7,16,5,F9,9927,MIA,SFO,16:00,92,97,False,False,696
2015,7,13,4,AA,8645,JFK,SEA,04:04,102,120,False,False,2899
2016,8,15,2,B6,6067,DEN,DFW,13:36,120,121,False,False,2362
2019,6,20,3,DL,6933,LGA,SFO,11:34,35,51,False,False,2059
2018,1,28,6,AA,5639,LGA,ATL,13:40,0,4,False,False,1304
2019,5,15,3,WN,3419,JFK,LGA,04:48,146,164,False,False,289
2016,11,11,1,NK,7580,LGA,DFW,21:01,64,82,False,False,1346
2017,1,11,5,NK,732,JFK,ATL,15:43,56,46,False,False,2032
2019,3,18,3,AS,6334,DEN,SFO,19:20,19,30,False,False,1253
2017,12,11,2,F9,2227,ATL,LAX,11:05,29,37,False,False,2025
2019,11,26,5,WN,7653,MIA,DEN,16:36,76,73,True,False,1607
2015,6,12,7,UA,1988,SFO,DEN,22:41,67,67,False,False,2682
2016,10,2,5,B6,5007,JFK,DEN,16:27,81,80,False,False,2981
2018,9,1,2,AA,7351,ORD,LGA,04:36,15,12,False,False,2327
2019,1,21,3,AA,5617,LGA,DEN,04:38,106,103,False,False,2765
2019,4,23,6,AA,3908,JFK,LGA,05:28,75,83,False,False,1882
2018,9,27,6,AS,3294,ATL,JFK,20:51,83,93,False,False,2891
2018,2,23,3,NK,1567,SFO,SFO,17:59,142,159,False,False,2468
2017,12,24,3,UA,1921,LAX,DEN,05:35,118,116,False,False,1300
2015,4,5,1,B6,2408,DFW,JFK,16:01,0,-6,False,False,1930
2015,1,12,1,AA,3044,ATL,DFW,18:34,73,73,False,False,373
2016,11,5,4,UA,7856,DEN,MIA,06:41,-2,11,True,False,2225
2018,6,7,5,B6,8341,LGA,SFO,01:46,37,29,False,False,1866
2015,2,6,7,UA,1887,DEN,ATL,12:52,37,40,False,False,1251
2017,6,26,2,UA,5972,ATL,ATL,16:23,84,80,True,True,2301
2018,7,21,4,NK,9379,DEN,MIA,18:31,172,187,False,False,778
2015,10,12,2,AA,1144,LGA,SFO,20:13,154,172,False,False,284
2016,11,1,4,AS,8372,ATL,LGA,14:09,105,115,False,False,2618
2015,3,10,5,B6,7604,DEN,SFO,13:31,136,145,False,False,356
2019,9,25,2,F9,5869,ORD,ATL,21:58,30,34,False,False,463
2018,6,18,1,DL,1198,SEA,DEN,23:24,154,163,False,False,1394
2016,11,9,5,DL,1841,SEA,DFW,10:27,157,156,False,False,2143
2016,7,16,3,UA,6182,ATL,DEN,08:14,76,70,False,False,1913
2017,2,25,2,F9,7188,LGA,ATL,17:37,77,85,False,False,2938
2015,1,20,5,F9,9194,MIA,LAX,09:56,61,67,True,False,1803
2015,8,21,1,UA,5563,SEA,DFW,22:50,163,168,True,False,1856
2019,4,26,7,AS,8573,ATL,SFO,08:53,74,78,False,False,579
2015,5,14,1,WN,856,MIA,SFO,18:13,24,24,False,False,316
2019,10,8,5,AA,628,SFO,ORD,08:42,159,164,False,False,2848
2018,1,18,6,DL,1876,SEA,SEA,17:36,32,37,False,False,1740
2017,8,13,4,AS,6455,LAX,DEN,01:47,103,96,False,False,652
2018,9,27,5,F9,5267,DEN,ATL,03:21,98,112,False,False,1932
2016,5,13,1,UA,1312,SEA,SFO,04:02,125,121,False,False,936
2017,3,13,7,B6,3115,DEN,LGA,00:12,43,56,False,False,960
2018,6,11,6,WN,1762,DEN,DEN,04:27,157,167,False,False,526
2019,6,11,3,F9,2203,DEN,JFK,16:20,13,13,False,False,1560
2019,10,24,7,F9,3485,SFO,LGA,11:12,47,51,False,False,1892
2016,1,22,6,DL,4917,DEN,MIA,11:28,159,151,False,False,1026
2017,5,5,2,WN,9788,JFK,LAX,23:37,-17,-20,False,False,1045
2016,9,13,4,AS,7141,DFW,ORD,01:02,-16,-23,False,False,274
2018,2,9,2,AS,8044,SEA,LAX,21:32,149,161,False,False,2727
2019,9,11,6,AA,7844,SFO,SFO,21:17,52,48,False,False,1334
2017,1,15,5,NK,4956,SEA,MIA,22:40,76,93,False,False,2897
2019,9,26,5,DL,8154,DFW,JFK,07:45,107,104,False,False,2674
2016,1,2,3,AA,3151,SEA,JFK,19:14,14,26,False,False,514
2017,11,7,2,AA,7642,DFW,DFW,16:34,-5,4,False,False,1671
2019,2,4,3,B6,9429,DEN,DFW,23:08,88,93,False,False,446
2016,3,7,4,DL,5342,ATL,ATL,17:58,165,166,False,False,2811
2016,11,11,1,DL,4857,LGA,LGA,22:25,104,97,False,False,272
2019,4,3,6,AA,1130,DFW,ORD,06:55,30,32,False,False,2604
2018,12,7,7,AA,4458,ATL,ATL,03:20,131,130,True,False,1274
2016,1,10,4,WN,5134,MIA,ORD,23:54,-18,-1,False,False,1398
2015,2,6,5,AS,7668,LAX,ORD,07:06,74,70,True,False,1255
2017,5,18,5,AA,3609,LGA,MIA,08:31,149,158,False,False,2520
2015,8,8,1,B6,143,LAX,DEN,01:57,4,1,False,False,648
